admin5,label
7915,Vad Voda's Central Accounting
7917,Central Accounting Moldovan Badica
7918,Community center Chisla
7919,Cosernita Community Center for Early Childhood Development for Children Aged 3-6(7)
7920,Central Accounting Joy
7921,Central Accounting Cisla-Prut
7922,Kindergarten Bahrinesti
7923,Kindergarten Gvozdova
7924,Kindergarten Hirtop
7925,Infant Ash
7927,Sports boarding school Comrat
7928,Community center Recea
7929,Rest Camp No. Ciresarii the boarding school. Chisinau 3
7933,Central Accounting Bubuieci
7934,"House no. 8 Department of Education, Science, Youth and Sports Chisinau"
7935,Parcani Kindergarten and Primary School
7937,Kindergarten Negureni
7938,Kindergarten Cucioaia
7939,Central Accounting Huluboaia
7944,Kindergarten Paulesti
7945,Acui Kindergarten and Primary School
7946,Suhat Kindergarten and Primary School
7947,High School Sports Chisinau
7948,"Masca Small Theater, Cahul"
7949,"Day camp stay Dipartamentului edicatie, Science, Youth and Sports Chisinau"
7950,Alava Kindergarten and Primary School
7951,Central Accounting shines
7952,"Andrian Paunescu Theoretical Lyceum, Cazanesti"
7954,Hall aqueduct Tudora
7955,Library Tohatin
7956,North Folk Orchestra Rapsozii Ocnita
7957,Youth Centre Bucovat
7958,Library Ciorescu
7959,"Saxsan Soccer Club, Ceadir-Lunga"
7960,Gagauzia's central election committee
7961,"Kindergarten, village of Trifanesti"
7962,Mayoralty of Solonceni
7963,Gymnasium Tintareni
7964,Administration of the mayoralty of the city of Balti
7965,Administration of the mayoralty of the city of Biruinta
7966,Administration of the mayoralty of Borosenii Noi
7967,Administration of the mayoralty of Braniste
7968,Administration of the mayoralty of Vasileuti
7969,Administration of the mayoralty of Corlateni
7970,Administration of the mayoralty of Mihaileni
7971,Administration of the mayoralty of Pelinia
7972,Administration of the mayoralty of Racaria
7973,Administration of the mayoralty of Pirjota
7974,Administration of the mayoralty of Recea
7975,Administration of the mayoralty of Sturzeni
7976,Administration of the mayoralty of Hiliuti
7977,Municipality administration Nihoreni
7978,Administration of the mayoralty of Saptebani
7979,Administration of the mayoralty of Riscani
7980,Administration of the mayoralty of Costesti
7981,Administration of the mayoralty of Sofia
7982,Administration of the mayoralty of Dominteni
7983,Administration of the mayoralty of Hasnasenii Mari
7984,Administration of the mayoralty of Balatina
7985,Municipality administration Danu
7986,Administration of the mayoralty of Camenca
7987,Administration of the mayoralty of Cajba
7988,Administration of the mayoralty of Cobani
7989,Administration of the mayoralty of Cuhnesti
7990,Administration of the mayoralty of Limbenii Noi
7991,Administration of the mayoralty of Limbenii Vechi
7992,Administration of the mayoralty of Solonceni
7993,Administration of the mayoralty of Dusmani
7994,Administration of the mayoralty of Petrunea
7995,Administration of the mayoralty of Sturzovca
7996,Administration of the mayoralty of Ustia
7997,Administration of the mayoralty of Fundurii Vechi
7998,Military Administrative Department Nisporeni
7999,Administration of the mayoralty of Ciuciulea
8000,Administration of the mayoralty of Iabloana
8001,Administration of the mayoralty of the city of Glodeni
8002,Administration of the mayoralty of Albinetul Vechi
8003,Administration of the mayoralty of Bocani
8004,Administration of the mayoralty of Glinjeni
8005,Administration of the mayoralty of Egorovca
8006,Administration of the mayoralty of Ilenuta
8007,Administration of the mayoralty of Iscalau
8008,Administration of the mayoralty of Izvoare
8009,Administration of the mayoralty of Calinesti
8010,Administration of the mayoralty of Calugar
8011,Administration of the mayoralty of Marandeni
8012,Administration of the mayoralty of Natalievca
8013,Administration of the mayoralty of Navirnet
8014,Administration of the mayoralty of Obreja Veche
8015,Administration of the mayoralty of Pruteni
8016,Administration of the mayoralty of Pinzareni
8017,Administration of the mayoralty of Pirlita
8018,Administration of the mayoralty of Rautel
8019,Administration of the mayoralty of Scumpia
8020,Administration of the mayoralty of Sarata Veche
8021,Administration of the mayoralty of Falestii Noi
8022,Administration of the mayoralty of Hiliuti
8023,Administration of the mayoralty of Horesti
8024,Administration of the mayoralty of Ciolacu Nou
8025,Administration of the mayoralty of the city of Falesti
8026,Administration of the mayoralty of Alexandreni
8027,Administration of the mayoralty of Bilicenii Noi
8028,Administration of the mayoralty of Bilicenii Vechi
8029,Administration of the mayoralty of Chiscareni
8030,Administration of the mayoralty of Copaceni
8031,Administration of the mayoralty of Coscodeni
8032,Administration of the mayoralty of Cubolta
8033,Administration of the mayoralty of Dobrogea Veche
8034,Administration of the mayoralty of Draganesti
8035,Administration of the mayoralty of Dumbravita
8036,Administration of the mayoralty of Heciul Nou
8037,Administration of the mayoralty of Iezarenii Vechi
8038,Administration of the mayoralty of Pepeni
8039,Administration of the mayoralty of Prepelita
8040,Administration of the mayoralty of Radoaia
8041,Administration of the mayoralty of Singereii Noi
8042,Administration of the mayoralty of Iliciovca
8043,Administration of the mayoralty of Zgardesti
8044,Administration of the mayoralty of Ghiliceni
8045,Administration of the mayoralty of the city of Singerei
8046,Administration of the mayoralty of Hijdieni
8047,Administration of the mayoralty of Risipeni
8048,Administration of the mayoralty of Andrusul de Jos
8049,Administration of the mayoralty of Baurci-Moldoveni
8050,Administration of the mayoralty of Burlacu
8051,Administration of the mayoralty of Chioselia Mare
8052,Administration of the mayoralty of Crihana Veche
8053,Administration of the mayoralty of Cucoara
8054,Administration of the mayoralty of Doina
8055,Administration of the mayoralty of Larga Noua
8056,Administration of the mayoralty of Lebedenco
8057,Administration of the mayoralty of Manta
8058,Administration of the mayoralty of Moscovei
8059,Administration of the mayoralty of Pelinei
8060,Administration of the mayoralty of Rosu
8061,Administration of the mayoralty of Taraclia de Salcie
8062,Administration of the mayoralty of Tataresti
8063,Administration of the mayoralty of Zirnesti
8064,Administration of the mayoralty of Alexanderfeld
8065,Administration of the mayoralty of Gavanoasa
8066,Administration of the mayoralty of Brinza
8067,Administration of the mayoralty of Vadul lui Isac
8068,Administration of the mayoralty of Valeni
8069,Administration of the mayoralty of Colibasi
8070,Administration of the mayoralty of Antonesti
8071,Administration of the mayoralty of Baimaclia
8072,Administration of the mayoralty of Cania
8073,Administration of the mayoralty of Capaclia
8074,Mayoralty of Pereni
8075,Administration of the mayoralty of Pereni
8076,Administration of the mayoralty of Chioselia
8077,Administration of the mayoralty of Ciobalaccia
8078,Administration of the mayoralty of Cirpesti
8079,Administration of the mayoralty of Cociulia
8080,Administration of the mayoralty of Gotesti
8081,Administration of the mayoralty of Larguta
8082,Administration of the mayoralty of Pleseni
8083,Administration of the mayoralty of Sadic
8084,Administration of the mayoralty of Tartaul
8085,Administration of the mayoralty of Tiganca
8086,Administration of the mayoralty of Visniovca
8087,Administration of the mayoralty of the city of Cantemir
8088,Administration of the mayoralty of Alexandru Ioan Cuza
8089,Administration of the mayoralty of Burlaceni
8090,Administration of the mayoralty of Giurgiulesti
8091,Administration of the mayoralty of Slobozia Mare
8092,Or administration. Cahul
8093,Cahul District Council Administration
8094,Administration of the mayoralty of Borciag
8095,District Council Administration Ialoveni
8096,Administration of the mayoralty of Bardar
8097,Administration of the mayoralty of Carbuna
8098,Administration of the mayoralty of Cigirleni
8099,Administration of the mayoralty of Costesti
8100,Administration of the mayoralty of Gangura
8101,Administration of the mayoralty of Danceni
8102,Administration of the mayoralty of Horesti
8103,Administration of the mayoralty of Malcoci
8104,Administration of the mayoralty of Milestii Mici
8105,Administration of the mayoralty of Molesti
8106,Administration of the mayoralty of Nimoreni
8107,Administration of the mayoralty of Puhoi
8108,Administration of the mayoralty of Rusesti Noi
8109,Administration of the mayoralty of Razeni
8110,Administration of the mayoralty of Suruceni
8111,Administration of the mayoralty of Tipala
8112,Administration of the mayoralty of Vasieni
8113,Administration of the mayoralty of Zimbreni
8114,Administration of the mayoralty of the city of Ialoveni
8115,Administration of the mayoralty of Balabanesti
8116,Administration of the mayoralty of Boscana
8117,Administration of the mayoralty of Cimiseni
8118,Administration of the mayoralty of Corjova(Criuleni)
8119,Administration of the mayoralty of Cruglic
8120,Administration of the mayoralty of Drasliceni
8121,Administration of the mayoralty of Dubasarii Vechi
8122,Administration of the mayoralty of Hirtopul Mare
8123,Administration of the mayoralty of Miclesti
8124,Administration of the mayoralty of Hrusova
8125,Administration of the mayoralty of Isnovati
8126,Administration of the mayoralty of Izbiste
8127,Administration of the mayoralty of Jevreni
8128,Administration of the mayoralty of Mascauti
8129,Administration of the mayoralty of Magdacesti
8130,Administration of the mayoralty of Onitcani
8131,Administration of the mayoralty of Pascani
8132,Kindergarten Saseni
8133,Central Accounting Tar
8134,Municipal Public Library Saseni
8135,Municipal Public Library Children Saseni
8136,Saseni Museum
8137,Community center Saseni
8138,Kindergarten-Razesti Pripiceni
8139,Gymnasium Pripiceni-Razesti
8140,Razesti Pripiceni-cultural club
8141,Village public library Pripiceni-Razesti
8142,Banesti Gymnasium
8143,Kindergarten Banesti
8144,Central Accounting Chetris
8145,Community center Banesti
8146,Administration of the mayoralty of Slobozia-Dusca
8147,Administration of the mayoralty of Zaicana
8148,Administration of the mayoralty of the city of Criuleni
8149,Gymnasium Ratus
8150,Community center Zaicani
8151,Old Saratenii community center
8152,Popular Theatre Old Saratenii
8153,Administration of the mayoralty of Capriana
8155,Kindergarten Iepureni
8156,Community center Iepureni
8157,Library Iepureni
8158,Kindergarten Enichioi
8159,Mayoralty of Risipeni
8160,Administration of the mayoralty of Codreanca
8161,Mayoralty of Climautii de Jos
8162,Mayoralty of Cetireni
8163,Mayoralty of Sipoteni
8164,Executive Committee of the Gagauz
8165,UTA Gagauzia Popular Assembly
8166,Court UTA Gagauzia
8167,Administration of the mayoralty of Cojusna
8168,Finance Directorate of the Gagauz autonomy
8169,"Directorate for Education, Youth and Sports UTA Gagauzia"
8170,"G. Gaidarji Lyceum, Comrat"
8171,Moldovan-Turkish Lyceum Congaz
8173,School athletic Comrat
8176,Integrated Teaching and Education Directorate production of Gagauz autonomy interscolar
8177,Lunga House creative Ceadir
8178,No School athletic. 1 Ceadir Lunga
8179,No School athletic. 2 Ceadir Lunga
8180,Mayoralty of Alexandresti
8181,Education Directorate's Office of Gagauz autonomy methodically
8182,Military Center Cantemir
8183,Magureanca Village Kindergarten
8184,Administration of the mayoralty of Galesti
8185,Rest Camp Hanaseni Cantemir
8186,Culture UTA Gagauzia
8187,Regional History and Natural History Museum Comrat
8188,Ethnographic Museum Caracioban Besalma D.
8189,No school musical. 1 Comrat
8190,Administration of the mayoralty of Lozova
8191,Mayoralty of Avdarma
8192,"D. Chelenghire Lyceum, Avdarma"
8193,Kindergarten Avdarma
8194,Central Accounting Avdarma
8195,No library. 1 Avdarma
8196,No library. 2 Avdarma
8197,Community center Avdarma
8198,Central Accounting Logofteni
8199,Mayoralty of Chioselia Rusa
8200,"G. Vieru Lyceum, Chioselia Rusa"
8201,Kindergarten Russian Chioselia
8202,Central Accounting Pietrosu
8203,Russian Chioselia Library
8204,Chioselia Russian House of Culture
8205,Central Accounting pump
8206,Mayoralty of Besalma
8207,"M. Kesia Lyceum, Besalma"
8208,Kindergarten no. 2 Besalma
8209,Central Accounting Besalma
8210,No library. 1 Besalma
8211,No library. 2 Besalma
8212,Community center Besalma
8213,Camp Orda
8214,Mayoralty of Bugeac
8215,Bugeac Gymnasium
8216,Kindergarten Budzhak
8217,Central Accounting Budzhak
8218,No library. 1 Budzhak
8219,Central Accounting Hincesti
8220,Community center Budzhak
8222,Mayoralty of Dezghingea
8223,Dezghingea Lyceum
8224,Kindergarten Dezghingea
8225,Central Accounting Dezghingea
8226,No library. 1 Dezghingea
8228,Community center Dezghingea
8230,Mayoralty of Chirsova
8231,"Kindergarten and Primary School, village of Iujinoe"
8232,"M. Tanasoglo Gymnasium, Chirsova"
8233,Kindergarten no. 1 Chirsova
8234,Kindergarten no. 2 Chirsova
8235,Central Accounting Chirsova
8236,No library. 1 Chirsova
8237,No library. 2 Chirsova
8238,Community center Chirsova
8239,Land Relations and Cadastre Service Basarabeasca
8240,Mayoralty of Cioc-Maidan
8241,Cioc-Maidan Lyceum
8242,"Nursery, village of Zirnesti"
8243,Kindergarten no. 1 Knock-Maidan
8244,Servicing of buildings and subdivisions Basarabeasca District Council
8245,Basarabeasca Population Fund support
8246,Central Accounting Knock Maidan
8248,No library. 2 Knock-Maidan
8249,Knock-Maidan Cultural Hall
8250,Kindergarten Banestii November
8251,Mayoralty of Congazcicul de Sus
8252,Congazcicul de Sus Gymnasium
8253,Upper Kindergarten Congazcicul
8254,Upper Central Accounting Congazcicul
8255,Congazcicul Upper Library
8256,Congazcicul the Upper House of Culture
8257,Stauceni Sports School
8258,Mayoralty of Cotovscoe
8259,Cotovscoe Gymnasium
8260,Kindergarten Cotovscoe
8262,Library Cotovscoe
8263,Community center Cotovscoe
8264,Kindergarten Iorjnita
8265,Mayoralty of Svetlii
8266,Svetlii Lyceum
8267,Kindergarten no. 1 Svetlii
8268,Kindergarten no. 2 Svetlii
8269,Central Accounting Svetlii
8270,No library. 1 Svetlii
8271,No library. 2 Svetlii
8272,Community center Svetlii
8273,"Gymnasium No. 93, Hulboaca"
8274,Mayoralty of Ferapontievca
8275,"M. Vovchok Kindergarten and Gymnasium, Ferapontievca"
8278,Library Ferapontievca
8279,Community center Ferapontievca
8281,Mayoralty of Congaz
8282,Congaz Lyceum
8283,"N. Cebanov Gymnasium, Congaz"
8284,"Gymnasium No. 3, Congaz"
8285,Kindergarten no. 1 Congaz
8286,Kindergarten no. 2 Congaz
8287,Kindergarten no. 3 Congaz
8288,Kindergarten no. 4 Congaz
8289,Kindergarten no. 5 Congaz
8290,Central Accounting Congaz
8291,No library. 1 Congaz
8292,No library. 2 Congaz
8293,Community center Congaz
8294,Central Accounting Brezoaia
8295,Mayoralty of the municipality of Comrat
8296,"D. Karachoban Lyceum, Comrat"
8297,"S. Kuroglo Gymnasium No. 2, Comrat"
8298,"D. Mavrodi Lyceum No. 6, Comrat"
8299,"Gymnasium No. 7, Comrat"
8300,"N. Tretiakov Lyceum No. 5, Comrat"
8301,Kindergarten no. 1 Comrat
8302,Kindergarten no. 9 Comrat
8303,Central Accounting Stefanesti
8304,Kindergarten no. 4 Comrat
8305,Kindergarten no. 5 Comrat
8306,Kindergarten no. 6 Comrat
8307,Kindergarten no. 7 Comrat
8308,Kindergarten no. 8 Comrat
8309,Central Accounting Comrat
8310,No library. 1 Comrat
8311,No library. 2 Comrat
8312,Central Accounting Marianca Netherlands
8313,Napadova Kindergarten
8314,Fortuna Pleseni Sports Stadium
8315,Administration of the mayoralty of Micauti
8316,Mayoralty of the city of Ceadir-Lunga
8317,Kindergarten no. 1 Ceadir Lunga
8318,Kindergarten no. 7 Ceadir Lunga
8319,Kindergarten no. 8 Ceadir Lunga
8320,Kindergarten no. 4-Long Ceadir
8321,Kindergarten no. 5 Ceadir Lunga
8322,Kindergarten no. 6 Ceadir Lunga
8323,"V. Moshkov Lyceum, Ceadir-Lunga"
8324,"Lyceum No. 2, Ceadir-Lunga"
8326,"P. Kazmaly Gymnasium No. 4, Ceadir-Lunga"
8327,Corpaci Elderly Care Facility
8328,"G. Syrtmach Kindergarten and Gymnasium, Ceadir-Lunga"
8329,Central Accounting Ceadir Lunga
8331,"Casa Ester Community Center, Zberoaia"
8334,Museum-Long Ceadir
8335,Vad puppets Isaac
8336,Ceadir Cultural Hall-Long
8337,Mayoralty of Baurci
8338,Baurci Primary School
8339,Baurci Lyceum
8340,Administration of the mayoralty of Alexandresti
8341,Central Accounting Baurci
8342,No library. 1 Baurci
8343,No library. 2 Baurci
8344,Mayoralty of Alunis
8345,Community center Baurci
8346,"Luceafarul Culture and Youth Center, Nisporeni"
8347,Mayoralty of Besghioz
8348,Kindergarten Besghioz
8349,Besghioz Lyceum
8350,Central Accounting Besghioz
8351,Central Accounting Tartaul of Willow
8352,Library Besghioz
8353,Community center Besghioz
8354,Mayoralty of Gaidar
8355,Gaidar Gymnasium
8356,Gaidar Central Accounting
8357,"Speranta Volleyball Club, Vulcanesti"
8358,Gaidar Library
8359,Gaidar Cultural Hall
8360,Mayoralty of Joltai
8361,Kindergarten Jolt
8362,Joltai Gymnasium
8363,Central Accounting Jolt
8364,Military Center Rezina
8365,Jolt Library
8366,Community center Jolt
8367,Mayoralty of Cazaclia
8368,Cazaclia Gymnasium
8369,Riscani Personal Assistance Service
8370,Central Accounting Cazaclia
8371,Popular theater Chistelnita
8372,No library. 1 Cazaclia
8373,Museum Boris Glavan
8374,Section cultuara Singerei
8375,No community center. 1 Cazaclia
8376,Administration of the mayoralty of Alunis
8377,Mayoralty of Chiriet-Lunga
8378,Kindergarten-long Chiriet
8379,Chiriet-Lunga Lyceum
8380,Central Accounting Chiriet Lunga
8381,Anenii Noi Education Directorate Administration
8382,Lunga Chiriet Library
8383,Chiriet Cultural Hall-Long
8384,Mayoralty of Tomai
8385,Tomai Lyceum
8386,Central Accounting Tomai
8387,No library. 1 Tomai
8389,No community center. 1 Tomai
8390,Mayoralty of Duruitoarea Noua
8392,No popular team. 1 Tomai
8393,Administration of the mayoralty of Duruitoarea Noua
8394,No popular team. 1 Cazaclia
8395,"Ceadir-Basket Basketball Club, Ceadir-Lunga"
8396,Mayoralty of Copceac
8397,Riscani Regional Psychopedagogical Service
8398,"B. Ianakoglo Lyceum No. 2, Copceac"
8399,Central Accounting Copceac
8400,No library. 1 Copceac
8401,No library. 2 Copceac
8402,Community center Copceac
8403,Military service Service Center building Cahul
8404,Vulcanesti Culture
8405,Dola Vulcanesti
8406,Educational direction Vulcanesti
8407,Young technicians Vulcanesti Station
8408,Children's House Creative Vulcanesti
8409,School athletic Vulcanesti
8410,Sports Camp Olimpiet Etulia
8411,Central Accounting Vulcanesti
8412,Cabinet methodically Vulcanesti
8413,Ialoveni miltar Center
8414,School Arts Vulcanesti
8415,Riscani Secondary Education Service
8416,Cismichioi School Musical
8417,Mayoralty of the city of Vulcanesti
8418,Kindergarten no. 1 Vulcanesti
8419,Nicoreni Centralized Accounting Office
8420,Kindergarten no. 3 Vulcanesti
8421,Kindergarten no. 4 Vulcanesti
8422,Kindergarten st.Vulcanesti
8423,Kindergarten no. 8 Vulcanesti
8424,Kindergarten no. 7 Vulcanesti
8425,"A.Doljnenko Lyceum No. 1, Vulcanesti"
8427,"S. Rudenko Gymnasium No. 3, Vulcanesti"
8428,Falesti Community Center
8431,No School. 2 Vulcanesti
8432,Day Care Center for Children in the town of Iargara
8433,Central Accounting Vulcanesti
8435,Vulcanesti Museum
8436,Community center Vulcanesti
8438,Mayoralty of Etulia
8439,Kindergarten Etulia
8440,"S. Ekonomov Lyceum, Etulia"
8441,Central Accounting Etulia
8442,Library Etulia
8443,Community center Etulia
8444,Etulia Museum
8445,Mayoralty of Cismichioi
8447,Kindergarten no. 2 Cismichioi
8448,Kindergarten no. 3 Cismichioi
8449,Kindergarten no. 4 Cismichioi
8450,Kindergarten no. 5 Cismichioi
8451,Kindergarten no. 6 Cismichioi
8452,Cismichioi Lyceum
8453,Cismichioi Gymnasium
8454,Central Accounting Cismichioi
8455,No library. 1 Cismichioi
8456,"Ghiocel Kindergarten, Alexandreni"
8457,No community center. 1 Cismichioi
8458,Mayoralty of Galaseni
8459,No popular team. 1 Cismichioi
8460,"Achitecture, Land Management, and Cadaster Service"
8461,Cismichioi Museum
8462,Territorial department of social work at home
8463,Mayoralty of Carbalia
8465,Carbalia Kindergarten
8466,Library Carbalia
8467,Community center Carbalia
8468,Central Accounting Carbalia
8469,Kindergarten Lalova
8470,School Arts Comrat
8471,Ceadir-long music school
8472,"School of Visual Arts, Long Ceadir"
8473,Library Comrat
8474,Community center Comrat
8475,Administration of the mayoralty of Micleuseni
8476,Gagauz-Concert
8477,"Overall nozzles, Ava Comrat"
8478,Su serine whole Comrat
8479,Ciair whole long Chadir
8480,Fanfare Comrat
8481,Ensemble Kadincik Ciadir Lunga
8482,Lower Kindergarten Mincenii
8483,Administration of the mayoralty of Negresti
8484,Gagauz autonomy Gallery
8485,Bursuceni Youth Center
8486,"Direction health, and social insurance UTA Gagauzia"
8487,Ignat Rest Camp
8490,Administration department of culture
8491,Military Administrative Department or.Falesti
8492,"Olimpiada 80 Stadium, Singerei"
8494,District Council Hincesti
8495,Finance Directorate Hincesti
8496,Economy and Cross-Border Cooperation Department Hincesti
8500,Direction of agriculture and food Hincesti
8502,"Building Department, and municipal roads Hincesti"
8504,Pohrebeni Drama Theater Team
8505,"General Directorate of Education, Youth and Sports Hincesti"
8506,District Education Directorate of the Central Accounting Hincesti
8507,Administration of the mayoralty of Onesti
8508,Directorate's Office of Educational methodical Hincesti
8509,"Mihai Viteazu Theoretical Lyceum, Cimislia"
8510,"A. Donici Theoretical Lyceum, Ciuciuleni"
8511,Highschool Mingir
8512,Highschool Lapusna
8513,"St. Holban Theoretical Lyceum, Carpineni"
8514,School athletic Hincesti
8515,School athletic Cimislia
8516,Singerei Youth Center
8517,Administration of the mayoralty of Panasesti
8518,Creation House Hincesti
8519,Creation House Cimislia
8520,Creation House Basarabeasca
8521,No house creative. 1 Leova
8522,Administration of the mayoralty of Radeni
8523,Department Hincesti culture
8524,Library Hincesti
8525,Community center Hincesti
8526,Hincesti Museum
8527,Leova Museum
8528,Mingir Museum
8529,Community center Cimislia
8530,"Culture Center No. 1, Leova"
8531,"Mihai Eminescu Town Library, Cimislia"
8532,No central library. 1 Leova
8533,Hincesti School Musical
8534,Salt-Yellow School Musical
8535,Administration of the mayoralty of Recea
8536,Administration of the mayoralty of Sadova
8537,Untesti Kindergarten
8538,Social Center for Children and Family Orhei
8539,"Petru si Ion Teodorovici School of Arts, Leova"
8541,D. Matcovschi Gymnasium
8542,Psycho-pedagogical service Criuleni
8543,Alexandreni orphanage
8545,Lapusna School Musical
8546,Fanfare Hincesti
8547,Folk Dance Ensemble bow Salt-Yellow
8548,Singerei Museum
8549,Administration of the mayoralty of Scoreni
8550,Ensemble music and dance for children Bastina Caracal
8551,Administration of the mayoralty of Sireti
8552,In a folk band the realm picor Pascani
8553,Administration of the mayoralty of Voinova
8554,Administration of the mayoralty of Vorniceni
8555,Administration of the mayoralty of Zubresti
8556,Trifanesti Kindergarten and Primary School
8557,Art School Basarabeasca
8558,Vocal Group Ivusca Iserlia
8559,"Speranta Folk Company, Sadaclia"
8560,Administration of the mayoralty of the city of Bucovat
8561,Talia Theatre Hirtop satire and humor
8562,Administration of the mayoralty of the city of Straseni
8563,Administration of the mayoralty of Cocieri
8564,Legend folk band Cimislia
8565,Administration of the mayoralty of Corjova
8566,Administration of the mayoralty of Cosnita
8567,Rehabilitation center for invalids and pensioners Agapie Singerei
8568,Administration of the mayoralty of Dorotcaia
8569,Administration of the mayoralty of Holercani
8570,Folk music band Rapsozii Cimislia
8571,Fanfare Cimislia
8572,Light music band Cimislia Range
8573,Administration of the mayoralty of Oxentea
8574,Placement center for children sunbeam Singerei
8575,Military Center Singerei
8576,Administration of the mayoralty of Molovata Noua
8577,Asylum for old Draganesti
8578,Administration of the mayoralty of Molovata
8580,Administration of the mayoralty of Pirita
8581,Administration of the mayoralty of Ustia
8582,Administration of the mayoralty of Bulboaca
8583,Administration of the mayoralty of Chetrosu
8584,Administration of the mayoralty of Chirca
8586,Community Center for Early Childhood Development for Children Aged 3-6/7
8587,"CREDO Center for Social Reintegration of Youth, Ungheni"
8589,Singerei Psychopedagogical Assistance Service
8590,Tomai Museum
8591,Collective-model Tochile Raducan
8592,Philippians collective model
8594,Singerei Community and Services Community Bureau
8595,Directed IM Balti Apa-Canal
8596,Library Slobozia-Chiscareni
8597,"Mocanasii Performance Company, Slobozia Mare"
8599,"Fanfara de copii Performance Company, Slobozia Mare"
8600,Central Accounting Banesti
8601,Department of social and family protection Hincesti
8602,Leova Home-Based Social Care Service
8603,Social work department home Cimislia
8604,Basarabeasca Social Assistance and Family Protection Directorate
8605,Administration of the mayoralty of Galaseni
8606,Administration of the mayoralty of Ciobanovca
8607,Administration of the mayoralty of Cobusca Noua
8608,Administration of the mayoralty of Cobusca Veche
8609,Administration of the mayoralty of Geamana
8610,Administration of the mayoralty of Gura Bicului
8611,Administration of the mayoralty of Delacau
8612,Administration of the mayoralty of Floreni
8613,Administration of the mayoralty of Hirbovat
8614,Administration of the mayoralty of Maximovca
8615,Administration of the mayoralty of Roscani
8616,Administration of the mayoralty of Speia
8617,Administration of the mayoralty of Serpeni
8618,Administration of the mayoralty of Tintareni
8619,Administration of the mayoralty of Varnita
8620,Administration of the mayoralty of the city of Anenii Noi
8621,Administration of the mayoralty of Mereni
8622,Administration of the mayoralty of Puhaceni
8623,Administration of the mayoralty of Baltata
8624,Administration of the mayoralty of Ulmu
8625,District Council Administration Edinet
8626,Administration of the mayoralty of Sauca
8627,Administration of the mayoralty of Stolniceni
8628,Kindergarten no. 2 Alenca Basarabeasca
8629,School Basarabeasca M. V. Gogol
8630,No gymnasium. 22 Basarabeasca
8631,Municipal Public Library Basarabeasca
8632,Children's Library Basarabeasca
8633,Basarabeasca Branch Public Library
8634,"Ion Creanga Theoretical Lyceum, Cimislia"
8635,"Al. Puskin Theoretical Lyceum, Cimislia"
8636,"Mihai Eminescu Theoretical Lyceum, Cimislia"
8637,Prepelita Gymnasium
8638,Dimitrovca Kindergarten
8639,Viorica Cimislia Kindergarten
8641,"Scufita Rosie Kindergarten, Cimislia"
8642,Collective model Baius
8643,Gymnasium S. S. Cibotaru
8644,Community center Dimitrovca
8645,Administration of the mayoralty of Arionesti
8646,Central Accounting Cazanesti
8647,Central Accounting Chistelnita
8648,Iargara Culture Center
8650,No library. Roza Moldova Leova 2
8651,Community Centre for children and families hope Varnita
8653,Kindergarten no. 1 Abaclia
8654,Kindergarten no. 2 Abaclia
8655,Library Abaclia
8656,Children's Library Abaclia
8657,Kindergarten Bascalia
8658,Children's Library Batir
8660,Old Central Accounting Chitcanii
8665,Ivanovca New Gymnasium
8666,Ivanovca new community center
8667,New Ivanovca Kindergarten
8668,Central Accounting Inesti
8670,Mayoralty of Grinauti
8671,Central Accounting Negureni
8672,Community center Buteni
8674,Administration of the mayoralty of Baraboi
8678,Central Accounting Carpineni
8679,Children's Library Carpineni
8680,Old Central Accounting Saratenii
8682,Children's Library Crasnoarmeiscoe
8683,Kindergarten Dancu
8686,Central Accounting Verejeni
8687,Library Ecaterinovca
8688,Library Costangalia
8689,Community center Ecaterinovca
8690,Central Accounting Batir
8691,"Alunelu Kindergarten, Gradiste"
8692,Kindergarten no. A mouth Galbena
8693,"Lastaras Kindergarten, Galbenei"
8694,Library Girl
8695,Central Accounting Ciucur-Mingir
8696,Gymnasium Mereni
8697,Central Accounting Ialpujeni
8698,Community center Hirtop
8699,Library Mereni
8700,Library Troitcoe
8701,Library Ivanovca
8702,Popular Dance Artistic Collective Tarancuta Giurgiulesti
8703,Central Accounting JAVGUR
8704,Central Accounting Mihailovca
8705,Community center Ivanovca
8706,Library Maximeni
8707,Community center JAVGUR
8708,Central Accounting Selemet
8709,Soroca regional military commissariat
8710,Kindergarten Munteni
8711,Collective model Romanovca
8712,Collective model Tigheci
8713,Administration of the mayoralty of Mosana
8714,"Stefan cel Mare Theoretical Lyceum, Carabetovca"
8715,"Romanita Kindergarten, Mihailovca"
8716,Mihailovca Village Library
8717,Children's Library Mingir
8720,Gymnasium Ivanovca
8721,Central Accounting Fundurii November
8722,Social fund support of Soroca population
8724,Kindergarten Cateleni
8725,Galway Library
8726,"C. Stere Theoretical Lyceum, Abaclia"
8727,Upper Central Accounting Popestii
8728,Kindergarten Gordinestii November
8729,"Popescu Children's Home, Gribova"
8730,Kindergarten Carpineanca
8731,Cultural Hall in November Gordinestii
8732,General External Relations and Local Public Heritage Department TAU Gagauzia
8733,No library. 2 Salt-Yellow
8734,Central Accounting Seliste
8735,Rehabilitation Center for Children Asclepio Varnita
8736,"D.Tanasoglu Gagauzia National Theater, Ceadir-Lunga"
8737,Culture House Ghelauza
8738,Cocieri Mobile Team Social Service
8739,Culture House Codreanca
8740,Kindergarten Negresti
8741,Kindergarten Drojdieni
8742,Community center Drojdieni
